https://github.com/wycats/merb-core,"{""merb-core"": 1, ""and"": 1, ""merb-more"": 1, ""have"": 1, ""been"": 1, ""merged"": 1, ""into"": 1, ""http://github.com/wycats/merb"": 1}"
https://github.com/vanpelt/jsawesome,"{""jsawesome++description:+"": 1, """": 52, ""jsawesome"": 1, ""provides"": 1, ""a"": 2, ""powerful"": 1, ""json"": 1, ""based"": 1, ""dsl"": 1, ""for"": 2, ""creating"": 1, ""interactive"": 1, ""forms.++example:+"": 1, ""new"": 1, ""jsawesome('rad',"": 1, ""[['cool','neat'],"": 1, ""['^neat',true]],"": 1, ""{'cool':{label:'cool"": 1, ""man',"": 1, ""validation:'cool'}).to_html()+"": 1, ""=>+"": 1, ""<label"": 2, ""for=\""rad_cool\"">cool"": 1, ""man</label>+"": 1, ""<input"": 1, ""type=\""text\"""": 1, ""name=\""rad_cool\"""": 1, ""value=\""neat\""/>+"": 1, ""for=\""rad_neat\""><input"": 1, ""type=\""checkbox\"""": 1, ""name=\""rad_neat\"""": 1, ""checked=\""checked\""/>"": 1, ""neat</label>+"": 1, ""+"": 2, ""detailed"": 1, ""overview"": 1, ""of"": 2, ""the"": 2, ""library"": 1, ""is"": 2, ""now"": 1, ""available"": 1, ""at+"": 1, ""http://vandev.com/2008/4/22/jsawesome+"": 1, ""also"": 1, ""see"": 1, ""functional"": 1, ""tests"": 1, ""more"": 1, ""examples"": 1, ""what"": 1, ""possible++more"": 1, ""information:+"": 1, ""http://github.com/vanpelt/jsawesome/tree/master+"": 1, ""+author:+"": 1, ""chris"": 1, ""van"": 1, ""pelt,"": 1, ""vanpelt@doloreslabs.com"": 1}"
https://github.com/rubinius/rubinius,"{""1."": 2, ""the"": 24, ""rubinius"": 12, ""language"": 2, ""platform++rubinius"": 1, ""is"": 5, ""a"": 10, ""modern"": 1, ""platform"": 1, ""that"": 2, ""supports"": 1, ""number"": 1, ""of"": 6, ""programming+languages.++rubinius"": 1, ""includes"": 2, ""bytecode"": 3, ""virtual"": 1, ""machine,"": 1, ""generational"": 1, ""garbage"": 1, ""collector,+and"": 1, ""just-in-time"": 1, ""(jit)"": 1, ""native"": 3, ""machine"": 1, ""code"": 4, ""compiler."": 1, ""provides+concurrency"": 1, ""support"": 1, ""via"": 1, ""os"": 2, ""threads"": 1, ""with"": 4, ""no"": 1, ""global"": 1, ""interpreter"": 1, ""lock.++rubinius"": 1, ""runs"": 1, ""on"": 3, ""mac"": 1, ""x"": 1, ""and"": 3, ""many"": 1, ""unix/linux"": 1, ""operating"": 1, ""systems."": 1, ""microsoft+windows"": 1, ""not"": 2, ""yet"": 1, ""supported.+++2."": 1, ""conduct++participation"": 1, ""in"": 6, ""project"": 1, ""governed"": 1, ""by"": 1, ""of+conduct."": 1, ""see"": 2, ""https://rubinius.com/code-of-conduct/++3."": 1, ""ruby"": 10, ""programming"": 1, ""language++many"": 1, ""popular"": 1, ""applications,"": 1, ""like"": 1, ""rails,"": 1, ""run"": 2, ""rubinius,"": 2, ""which"": 1, ""aims"": 1, ""to"": 9, ""be+compatible"": 1, ""version"": 2, ""2.3.1.++rubinius"": 1, ""parser,"": 1, ""compiler,"": 1, ""core"": 2, ""library,+and"": 1, ""c-api"": 1, ""compatibility"": 1, ""for"": 3, ""c"": 1, ""extensions."": 1, ""library"": 1, ""is+written"": 1, ""almost"": 1, ""entirely"": 1, ""ruby."": 2, ""compiler"": 1, ""other"": 1, ""tools,+such"": 1, ""as"": 1, ""debugger,"": 1, ""are"": 4, ""also"": 1, ""written"": 1, """": 9, ""provides"": 1, ""the+standard"": 1, ""libraries,"": 1, ""following"": 3, ""exceptions:++*"": 1, ""continuation+*"": 1, ""ripper+*"": 1, ""tracepoint+*"": 1, ""tracer++the"": 1, ""features"": 1, ""supported"": 1, ""rubinius:++*"": 1, ""refinements+*"": 1, ""$safe"": 1, ""levels+++4."": 1, ""license++all"": 1, ""source"": 1, ""this"": 3, ""repository"": 1, ""subject"": 1, ""terms"": 1, ""mozilla"": 1, ""public+license,"": 1, ""2.0"": 1, ""unless"": 1, ""stated"": 1, ""otherwise."": 1, ""copy"": 2, ""license"": 3, ""can"": 2, ""be+found"": 1, ""file"": 4, ""\""license\"""": 1, ""or"": 3, ""at"": 1, ""https://www.mozilla.org/mpl/2.0/.++contributions"": 1, ""made"": 1, ""prior"": 1, ""january"": 1, ""3rd,"": 1, ""2016"": 1, ""licensed"": 1, ""under"": 1, ""old"": 1, ""bsd+3-clause"": 1, ""license."": 1, ""be"": 1, ""found"": 1, ""\""bsd_license\"".++in"": 1, ""event"": 1, ""directory"": 3, ""contains"": 1, ""\""license\"","": 1, ""\""license.txt\"""": 1, ""\""copying\"""": 1, ""file+the"": 1, ""specified"": 2, ""said"": 2, ""applies"": 1, ""contents"": 1, ""and+all"": 1, ""sub"": 1, ""directories,"": 1, ""overwriting"": 1, ""licenses"": 1, ""above.++5."": 1, ""installing"": 2, ""from"": 2, ""source++please"": 1, ""https://book.rubinius.com/manuscript/getting_rubinius.html+for"": 1, ""more"": 2, ""complete"": 1, ""guide"": 1, ""source.++to"": 1, ""install"": 4, ""use"": 1, ""steps:++"": 1, ""ensure"": 1, ""mri"": 1, ""2.0+,"": 1, ""rubygems,"": 1, ""rake,"": 1, ""git"": 2, ""llvm"": 1, ""installed+"": 1, ""2."": 1, ""clone"": 1, ""git://github.com/rubinius/rubinius.git+"": 1, ""3."": 1, ""cd"": 1, ""rubinius+"": 1, ""4."": 1, ""./build.sh"": 1, ""--prefix=/path/to/install/dir++when"": 1, ""process"": 1, ""finishes,"": 1, ""follow"": 1, ""directions"": 1, ""printed"": 1, ""the+terminal"": 1, ""add"": 1, ""executable"": 1, ""(bin)"": 1, ""your"": 1, ""path.+++6."": 1, ""using"": 1, ""rubygems++rubinius"": 1, ""comes"": 1, ""rubygems"": 1, ""built-in."": 1, ""gem,"": 1, ""following:++"": 1, ""$"": 1, ""rbx"": 1, ""-s"": 1, ""gem"": 1, ""<gem_name>+++7."": 1, ""documentation++the"": 1, ""documentation"": 1, ""book:++"": 1, ""https://rubinius.com/book/+++8."": 1, ""issues"": 1, ""&"": 1, ""support++please"": 1, ""tickets"": 1, ""bugs"": 1, ""problems."": 1, ""issue"": 1, ""tracker"": 1, ""is:++"": 1, ""https://github.com/rubinius/rubinius/issues++for"": 1, ""additional"": 1, ""help,"": 1, ""visit"": 1, ""gitter"": 1, ""chat"": 1, ""room:++"": 1, ""https://gitter.im/rubinius/rubinius+++9."": 1, ""contributing++the"": 1, ""team"": 1, ""welcomes"": 1, ""contributions."": 1, ""information,"": 1, ""read"": 1, ""the+.github/contributing.md"": 1, ""file.+"": 1}"
https://github.com/technoweenie/duplikate,"{""duplikate+=========++#"": 1, ""process"": 1, ""the"": 3, ""differences"": 1, ""between"": 1, ""two"": 1, ""directories:++dupe"": 1, ""="": 1, ""duplikate.process"": 1, ""'my-git-repo',"": 2, ""'my-svn-repo'+dupe.added_files"": 1, """": 21, ""#=>"": 5, ""[...,"": 5, ""...]+dupe.added_directories"": 1, ""...]+dupe.deleted_files"": 1, ""...]+dupe.deleted_directories"": 1, ""...]+dupe.existing_files"": 1, ""...]++dupe.report++#"": 1, ""or"": 1, ""actually"": 1, ""make"": 1, ""changes"": 1, ""and"": 1, ""commit"": 1, ""in"": 1, ""svn:++duplikate.execute"": 1, ""'my-svn-repo'++todo:"": 1, ""actual"": 1, ""real-world"": 1, ""usage!+"": 1}"
https://github.com/defunkt/ambition,"{""="": 1, ""ambition+++=="": 1, ""get"": 1, ""it++++$"": 1, ""git"": 1, ""clone"": 1, ""git://github.com/defunkt/ambition.git++=="": 1, ""resources++"": 1, ""*"": 6, ""http://ambition.rubyforge.org/+"": 1, ""http://groups.google.com/group/ambition-rb/+"": 1, ""http://errtheblog.com/posts/63-full-of-ambition+"": 1, ""http://errtheblog.com/posts/82-adapting-ambitiously+"": 1, ""http://errtheblog.com/posts/86-sugary-adapters+"": 1, ""http://errtheblog.com/posts/64-even-more-ambitious++++=="": 1, ""author++chris"": 1, ""wanstrath+chris@ozmm.org+"": 1}"
https://github.com/jnewland/lazy_record,"{""lazyrecord+==========++proof"": 1, ""of"": 4, ""concept"": 1, ""lazy-loading"": 1, ""for"": 2, ""activerecord."": 1, ""inspired"": 1, ""by"": 1, ""the"": 4, ""'kickers'"": 1, ""ambition.+"": 1, """": 29, ""+"": 5, "">>"": 6, ""b"": 3, ""="": 3, ""buzz.lazy_find(:first)+"": 1, ""=>"": 5, ""#<activerecord::lazy::promise"": 3, ""computation=#<proc:0x025d1e50@...>>+"": 3, ""-------------no"": 2, ""sql"": 2, ""query"": 2, ""is"": 4, ""run"": 3, ""until"": 3, ""a"": 5, ""method"": 3, ""called"": 2, ""on"": 4, ""this"": 3, ""'promise'"": 2, ""b.to_s+"": 2, ""-------------buzz"": 2, ""load"": 2, ""(0.000578)"": 2, ""select"": 2, ""*"": 2, ""from"": 3, ""buzz"": 3, ""limit"": 2, ""1+"": 2, ""\""inaugural"": 2, ""buzz\""+"": 1, ""+use"": 1, ""+lazy_record+"": 1, ""class"": 2, ""to"": 4, ""make"": 1, ""default"": 1, ""certain"": 1, ""class:+"": 1, ""<<"": 1, ""activerecord::base+"": 1, ""lazy_record+"": 1, ""end+"": 1, ""buzz.find(:first)+"": 1, ""buzz\""+++why"": 1, ""you"": 2, ""might"": 2, ""want"": 2, ""use"": 2, ""this+===========++say"": 1, ""you've"": 1, ""got"": 1, ""some"": 1, ""kick-ass"": 1, ""cache_fu"": 1, ""going"": 1, ""in"": 1, ""your"": 6, ""views"": 1, ""-"": 2, ""huge"": 1, ""blocks"": 1, ""html"": 1, ""being"": 1, ""cached"": 1, ""with"": 2, ""ttl"": 1, ""30"": 1, ""mins"": 1, ""or"": 1, ""so.+but,"": 1, ""each"": 1, ""hit"": 1, ""controller"": 1, ""still"": 1, ""fires"": 1, ""off"": 1, ""'spensive"": 1, ""db"": 2, ""queries"": 1, ""fetch"": 1, ""tag"": 1, ""cloud."": 1, ""lazy"": 1, ""loading,"": 1, ""these+queries"": 1, ""aren't"": 1, ""absolutely"": 1, ""necessary"": 1, ""giving"": 1, ""rest"": 1, ""til"": 1, ""cache"": 1, ""expires,"": 1, ""and"": 1, ""boosting"": 1, ""reqs/sec.+++why"": 1, ""not"": 1, ""this+===========++"": 1, ""buzz.lazy_find(123023424)+"": 1, ""puts"": 1, ""\""booleans"": 1, ""are"": 2, ""screwed\"""": 1, ""if"": 1, ""b+"": 1, ""booleans"": 1, ""screwed+++promise"": 1, ""code"": 1, ""here:"": 1, ""http://moonbase.rydia.net/software/lazy.rb/++contact+=======+jesse"": 1, ""newland+jnewland@gmail.com"": 1}"
https://github.com/jnewland/votigoto,"{""readme"": 1, ""for"": 1, ""votigoto+===================++>>"": 1, ""require"": 1, ""'votigoto'+=>"": 1, ""true+>>"": 1, ""tivo"": 1, ""="": 1, ""votigoto::base.new(\""10.0.0.148\"",\""sekret_media_access_key\"")+=>"": 1, ""#<votigoto::base:0x14095d8"": 1, ""@mak=\""sekret_media_access_key\"","": 1, ""@ip=\""10.0.0.148\"">+>>"": 1, ""tivo.shows.first.to_s+=>"": 1, ""\""the"": 1, ""daily"": 1, ""show"": 1, ""with"": 1, ""jon"": 1, ""stewart"": 1, ""-"": 1, ""senator"": 1, ""joe"": 1, ""biden"": 1, ""(d-del.).\"""": 1}"
https://github.com/ruby-git/ruby-git,"{""#"": 35, ""git"": 15, ""library"": 1, ""for"": 6, ""ruby++library"": 1, ""using"": 1, ""in"": 6, ""ruby.++##"": 1, ""homepage++git"": 1, ""public"": 1, ""hosting"": 1, ""of"": 9, ""the"": 18, ""project"": 1, ""source"": 1, ""code"": 2, ""is"": 4, ""at:++http://github.com/ruby-git/ruby-git++##"": 1, ""install++you"": 1, ""can"": 5, ""install"": 2, ""ruby/git"": 2, ""like"": 1, ""this:++"": 1, """": 775, ""$"": 1, ""sudo"": 1, ""gem"": 1, ""git++##"": 1, ""status++*"": 1, ""[![build"": 1, ""status](https://travis-ci.org/ruby-git/ruby-git.svg?branch=master)](https://travis-ci.org/ruby-git/ruby-git)+*"": 1, ""[![code"": 1, ""climate](https://codeclimate.com/github/ruby-git/ruby-git.png)](https://codeclimate.com/github/ruby-git/ruby-git)+*"": 1, ""[![gem"": 1, ""version](https://badge.fury.io/rb/git.png)](http://badge.fury.io/rb/git)++##"": 1, ""major"": 2, ""objects++**git::base**"": 1, ""-"": 6, ""object"": 6, ""returned"": 2, ""from"": 7, ""a"": 10, ""`git.open`"": 1, ""or"": 6, ""`git.clone`."": 1, ""most"": 2, ""actions"": 1, ""are"": 4, ""called"": 1, ""this"": 2, ""object.++**git::object**"": 1, ""base"": 1, ""your"": 4, ""tree,"": 1, ""blob"": 1, ""and"": 7, ""commit"": 2, ""objects,"": 1, ""`@git.gtree`"": 1, ""`@git.object`"": 1, ""calls."": 1, ""`git::abstractobject`"": 1, ""will"": 3, ""have"": 1, ""calls"": 4, ""common"": 1, ""all"": 2, ""those"": 1, ""objects.++**git::diff**"": 1, ""returns"": 10, ""`@git.diff`"": 1, ""command."": 2, ""it"": 3, ""an"": 3, ""enumerable"": 4, ""that"": 8, ""`git::diff:difffile`"": 1, ""objects"": 3, ""which"": 3, ""you"": 5, ""get"": 2, ""per"": 1, ""file"": 2, ""patches"": 1, ""insertion/deletion"": 1, ""statistics."": 1, ""also"": 1, ""total"": 1, ""statistics"": 1, ""git::diff"": 1, ""directly.++**git::status**"": 1, ""`@git.status`"": 1, ""returns+`git:status::statusfile`"": 1, ""each"": 1, ""git,"": 1, ""includes"": 1, ""files"": 2, ""working+directory,"": 1, ""index"": 2, ""repository."": 1, ""similar"": 1, ""to"": 14, ""running"": 1, ""'git"": 1, ""status'"": 1, ""on"": 3, ""command"": 1, ""line"": 1, ""determine"": 1, ""untracked"": 1, ""changed"": 1, ""files.++**git::branches**"": 1, ""holds"": 1, ""`git::branch"": 1, ""objects`."": 1, ""call"": 1, "".local"": 1, "".remote"": 1, ""filter"": 1, ""just"": 1, ""local"": 1, ""remote"": 2, ""branches.++**git::remote**-"": 1, ""reference"": 1, ""repository"": 1, ""tracked"": 1, ""by"": 1, ""repository.++**git::log**"": 1, ""references"": 2, ""`git::object::commit`"": 1, ""encompass"": 1, ""log"": 1, ""query,"": 1, ""be"": 2, ""constructed"": 1, ""through"": 1, ""methods"": 1, ""`git::log"": 1, ""object`,+like:++"": 1, ""`@git.log(20).object(\""some_file\"").since(\""2"": 1, ""weeks"": 3, ""ago\"").between('v2.6',"": 1, ""'v2.7').each"": 1, ""{"": 3, ""|commit|"": 1, ""[block]"": 1, ""}`++##"": 1, ""examples++here"": 1, ""bunch"": 1, ""examples"": 2, ""how"": 1, ""use"": 3, ""package.++ruby"": 1, ""<"": 1, ""1.9"": 1, ""require"": 3, ""rubygems"": 1, ""loaded.++```ruby+"": 1, ""'rubygems'+```++require"": 1, ""'git'"": 1, ""gem.+```ruby+"": 1, ""'git'+```++git"": 1, ""env"": 1, ""config++```ruby+"": 1, ""git.configure"": 1, ""do"": 5, ""|config|+"": 1, ""if"": 2, ""want"": 1, ""custom"": 2, ""binary+"": 1, ""config.binary_path"": 1, ""="": 13, ""'/git/bin/path'++"": 1, ""need"": 3, ""ssh"": 1, ""script+"": 1, ""config.git_ssh"": 1, ""'/path/to/ssh/script'+"": 1, ""end++```+++here"": 1, ""operations"": 2, ""read"": 1, ""permission"": 1, ""only.++```ruby+"": 1, ""g"": 4, ""git.open(working_dir,"": 1, "":log"": 1, ""=>"": 16, ""logger.new(stdout))++"": 1, ""g.index+"": 1, ""g.index.readable?+"": 1, ""g.index.writable?+"": 1, ""g.repo+"": 1, ""g.dir++"": 1, ""g.log"": 1, ""array"": 3, ""git::commit"": 1, ""objects+"": 2, ""g.log.since('2"": 1, ""ago')+"": 1, ""g.log.between('v2.5',"": 1, ""'v2.6')+"": 1, ""g.log.each"": 1, ""{|l|"": 1, ""puts"": 5, ""l.sha"": 1, ""}+"": 1, ""g.gblob('v2.5:makefile').log.since('2"": 1, ""ago')++"": 1, ""g.object('head^').to_s"": 1, ""show"": 1, ""/"": 1, ""rev-parse+"": 1, ""g.object('head^').contents+"": 1, ""g.object('v2.5:makefile').size+"": 1, ""g.object('v2.5:makefile').sha++"": 1, ""g.gtree(treeish)+"": 1, ""g.gblob(treeish)+"": 1, ""g.gcommit(treeish)+++"": 1, ""g.gcommit('1cc8667014381')++"": 1, ""commit.gtree+"": 1, ""commit.parent.sha+"": 1, ""commit.parents.size+"": 1, ""commit.author.name+"": 1, ""commit.author.email+"": 1, ""commit.author.date.strftime(\""%m-%d-%y\"")+"": 1, ""commit.committer.name+"": 1, ""commit.date.strftime(\""%m-%d-%y\"")+"": 1, ""commit.message++"": 1, ""tree"": 2, ""g.gtree(\""head^{tree}\"")++"": 1, ""tree.blobs+"": 1, ""tree.subtrees+"": 1, ""tree.children"": 1, ""blobs"": 1, ""subtrees++"": 1, ""g.revparse('v2.5:makefile')++"": 1, ""g.branches"": 1, ""git::branch"": 1, ""g.branches.local+"": 1, ""g.branches.remote+"": 1, ""g.branches[:master].gcommit+"": 1, ""g.branches['origin/master'].gcommit++"": 1, ""g.grep('hello')"": 1, ""implies"": 1, ""head+"": 2, ""g.blob('v2.5:makefile').grep('hello')+"": 1, ""g.tag('v2.5').grep('hello',"": 1, ""'docs/')+"": 1, ""g.describe()+"": 1, ""g.describe('0djf2aa')+"": 1, ""g.describe('head',"": 1, ""{:all"": 1, ""true,"": 1, "":tags"": 1, ""true})++"": 1, ""g.diff(commit1,"": 3, ""commit2).size+"": 1, ""commit2).stats+"": 1, ""commit2).name_status+"": 1, ""g.gtree('v2.5').diff('v2.6').insertions+"": 1, ""g.diff('gitsearch1',"": 3, ""'v2.5').path('lib/')+"": 1, ""@git.gtree('v2.5'))+"": 1, ""'v2.5').path('docs/').patch+"": 1, ""g.gtree('v2.5').diff('v2.6').patch++"": 1, ""g.gtree('v2.5').diff('v2.6').each"": 1, ""|file_diff|+"": 1, ""file_diff.path+"": 1, ""file_diff.patch+"": 1, ""file_diff.blob(:src).contents+"": 1, ""end++"": 5, ""g.config('user.name')"": 1, ""'scott"": 2, ""chacon'+"": 1, ""g.config"": 1, ""whole"": 1, ""config"": 1, ""hash++"": 1, ""g.tags"": 1, ""git::tag"": 1, ""objects++"": 1, ""g.show()+"": 1, ""g.show('head')+"": 1, ""g.show('v2.8',"": 1, ""'readme.md')++"": 1, ""git.ls_remote('https://github.com/ruby-git/ruby-git.git')"": 1, ""hash"": 1, ""containing"": 1, ""available"": 1, ""repo.+"": 1, ""git.ls_remote('/path/to/local/repo')+"": 1, ""git.ls_remote()"": 1, ""same"": 1, ""as"": 1, ""git.ls_remote('.')++```++and"": 1, ""here"": 1, ""write"": 1, ""repository.++```ruby+"": 1, ""git.init+"": 1, ""git.init('project')+"": 1, ""git.init('/home/schacon/proj',+"": 1, "":repository"": 1, ""'/opt/git/proj.git',+"": 1, "":index"": 1, ""'/tmp/index'}"": 1, "")++"": 2, ""git.clone(uri,"": 1, ""name,"": 1, "":path"": 1, ""'/tmp/checkout')+"": 1, ""g.config('user.name',"": 1, ""chacon')+"": 1, ""g.config('user.email',"": 1, ""'email@email.com')++"": 1, ""g.add"": 1, ""add"": 5, ""--"": 9, ""\"".\""+"": 3, ""g.add(:all=>true)"": 1, ""--all"": 1, ""g.add('file_path')"": 1, ""\""file_path\""+"": 1, ""g.add(['file_path_1',"": 1, ""'file_path_2'])"": 1, ""\""file_path_1\"""": 1, ""\""file_path_2\""++"": 1, ""g.remove()*********#"": 1, ""rm"": 5, ""-f"": 5, ""g.remove('file.txt')******#"": 1, ""\""file.txt\""+"": 2, ""g.remove(['file.txt',"": 1, ""'file2.txt'])**#"": 1, ""\""file.txt\"""": 1, ""\""file2.txt\""+"": 1, ""g.remove('file.txt',"": 2, "":recursive"": 1, ""true)"": 1, ""*#"": 1, ""-r"": 1, "":cached"": 1, ""true)**#"": 1, ""--cached"": 1, ""\""file.txt\""++"": 1, ""g.commit('message')+"": 1, ""g.commit_all('message')++"": 1, ""git.clone(repo,"": 1, ""'myrepo')+"": 1, ""g.chdir"": 1, ""do+"": 4, ""new_file('test-file',"": 1, ""'blahblahblah')+"": 1, ""g.status.changed.each"": 1, ""|file|+"": 1, ""file.blob(:index).contents+"": 1, ""end+"": 2, ""g.reset"": 1, ""defaults"": 1, ""g.reset_hard(git::commit)++"": 1, ""g.branch('new_branch')"": 1, ""creates"": 1, ""new"": 2, ""fetches"": 1, ""existing+"": 1, ""g.branch('new_branch').checkout+"": 1, ""g.branch('new_branch').delete+"": 1, ""g.branch('existing_branch').checkout+"": 1, ""g.branch('master').contains?('existing_branch')++"": 1, ""g.checkout('new_branch')+"": 1, ""g.checkout(g.branch('new_branch'))++"": 1, ""g.branch(name).merge(branch2)+"": 1, ""g.branch(branch2).merge"": 1, ""merges"": 1, ""head"": 1, ""with"": 1, ""branch2++"": 1, ""g.branch(name).in_branch(message)"": 1, ""}"": 1, ""auto-commits+"": 1, ""g.merge('new_branch')+"": 1, ""g.merge('origin/remote_branch')+"": 1, ""g.merge(g.branch('master'))+"": 1, ""g.merge([branch1,"": 1, ""branch2])++"": 1, ""r"": 2, ""g.add_remote(name,"": 2, ""uri)"": 1, ""git::remote+"": 1, ""git::base)"": 1, ""git::remote++"": 1, ""g.remotes"": 1, ""git::remotes+"": 1, ""g.remote(name).fetch+"": 1, ""g.remote(name).remove+"": 1, ""g.remote(name).merge+"": 1, ""g.remote(name).merge(branch)++"": 1, ""g.fetch+"": 1, ""g.fetch(g.remotes.first)+"": 1, ""g.fetch('origin',"": 1, ""{:ref"": 1, ""'some/ref/head'}"": 1, ""g.pull+"": 1, ""g.pull(git::repo,"": 1, ""git::branch)"": 1, ""fetch"": 1, ""merge++"": 1, ""g.add_tag('tag_name')"": 1, ""git::tag+"": 1, ""g.add_tag('tag_name',"": 3, ""'object_reference')+"": 1, ""'object_reference',"": 1, ""{:options"": 2, ""'here'})+"": 1, ""'here'})++"": 1, ""options:+"": 1, "":a"": 1, ""|"": 2, "":annotate+"": 1, "":d+"": 1, "":f+"": 1, "":m"": 1, "":message+"": 1, "":s++"": 1, ""g.delete_tag('tag_name')++"": 1, ""g.repack++"": 1, ""g.push+"": 1, ""g.push(g.remote('name'))+```++some"": 1, ""more"": 1, ""low-level"": 1, ""operations++```ruby+"": 1, ""g.with_temp_index"": 1, ""do++"": 1, ""g.read_tree(tree3)"": 1, ""self.index.read_tree+"": 1, ""g.read_tree(tree1,"": 1, "":prefix"": 1, ""'hi/')++"": 1, ""c"": 2, ""g.commit_tree('message')+"": 1, ""#+"": 1, ""t"": 1, ""g.write_tree+"": 1, ""g.commit_tree(t,"": 1, "":message"": 1, ""'message',"": 1, "":parents"": 1, ""[sha1,"": 1, ""sha2])++"": 1, ""g.branch('branch_name').update_ref(c)+"": 1, ""g.update_ref(branch,"": 1, ""c)++"": 1, ""g.with_temp_working"": 1, ""blank"": 1, ""working"": 1, ""directory+"": 1, ""g.checkout+"": 1, ""g.checkout(another_index)+"": 1, ""g.commit"": 2, ""commits"": 2, ""temp_index+"": 1, ""g.set_index('/path/to/index')+++"": 1, ""g.with_index(path)"": 1, ""set_index,"": 1, ""then"": 2, ""switches"": 2, ""back"": 2, ""after+"": 2, ""g.with_working(dir)"": 1, ""set_working,"": 1, ""g.with_temp_working(dir)"": 1, ""g.checkout_index(:prefix"": 1, ""dir,"": 1, "":path_limiter"": 1, ""path)+"": 1, ""work+"": 1, ""index+"": 1, ""end+```++##"": 1, ""license++licensed"": 1, ""under"": 1, ""mit"": 1, ""license"": 2, ""copyright"": 1, ""(c)"": 1, ""2008"": 1, ""scott"": 1, ""chacon."": 1, ""see"": 1, ""further"": 1, ""details.+"": 1}"
https://github.com/jnewland/gsa-feeds,"{""gsa"": 2, ""feeds+=========++a"": 1, ""ruby"": 1, ""wrapper"": 1, ""for"": 2, ""the"": 2, ""google"": 1, ""search"": 3, ""appliance"": 2, ""feeds"": 2, ""protocol."": 1, ""this"": 1, ""protocol"": 1, ""exists"": 1, ""to"": 2, ""push"": 1, ""content"": 1, ""and"": 3, ""metadata"": 1, ""processing,"": 1, ""indexing,"": 1, ""serving"": 1, ""as"": 1, ""results."": 1, ""are"": 1, ""available"": 1, ""in"": 1, ""software"": 1, ""versions"": 1, ""4.2"": 1, ""later."": 1}"
https://github.com/ezmobius/bmhsearch,"{""bmhsearch+"": 1, """": 6, ""by"": 1, ""zed"": 1, ""shaw++=="": 1, ""description:+"": 1, ""+bmhsearch"": 1, ""is"": 4, ""a"": 2, ""fast"": 1, ""mime"": 1, ""carver.++=="": 1, ""features/problems:+"": 1, ""+*"": 1, ""fix"": 4, ""(list"": 2, ""of"": 10, ""features"": 1, ""or"": 9, ""problems)++=="": 1, ""synopsys:++"": 1, ""(code"": 1, ""sample"": 1, ""usage)++=="": 1, ""requirements:++*"": 1, ""requirements)+\u00df+=="": 1, ""install:++*"": 1, ""(sudo"": 1, ""gem"": 1, ""install,"": 1, ""anything"": 1, ""else)++=="": 1, ""license:++(the"": 1, ""mit"": 1, ""license)++copyright"": 1, ""(c)"": 1, ""2007"": 1, ""fix++permission"": 1, ""hereby"": 1, ""granted,"": 1, ""free"": 1, ""charge,"": 1, ""to"": 6, ""any"": 2, ""person"": 1, ""obtaining+a"": 1, ""copy"": 1, ""this"": 2, ""software"": 4, ""and"": 4, ""associated"": 1, ""documentation"": 1, ""files"": 1, ""(the+'software'),"": 1, ""deal"": 1, ""in"": 5, ""the"": 9, ""without"": 2, ""restriction,"": 1, ""including+without"": 1, ""limitation"": 1, ""rights"": 1, ""use,"": 1, ""copy,"": 1, ""modify,"": 1, ""merge,"": 1, ""publish,+distribute,"": 1, ""sublicense,"": 1, ""and/or"": 1, ""sell"": 1, ""copies"": 2, ""software,"": 1, ""to+permit"": 1, ""persons"": 1, ""whom"": 1, ""furnished"": 1, ""do"": 1, ""so,"": 1, ""subject"": 1, ""to+the"": 1, ""following"": 1, ""conditions:++the"": 1, ""above"": 1, ""copyright"": 2, ""notice"": 2, ""permission"": 1, ""shall"": 2, ""be+included"": 1, ""all"": 1, ""substantial"": 1, ""portions"": 1, ""software.++the"": 1, ""provided"": 1, ""'as"": 1, ""is',"": 1, ""warranty"": 1, ""kind,+express"": 1, ""implied,"": 1, ""including"": 1, ""but"": 1, ""not"": 1, ""limited"": 1, ""warranties"": 1, ""of+merchantability,"": 1, ""fitness"": 1, ""for"": 2, ""particular"": 1, ""purpose"": 1, ""noninfringement.+in"": 1, ""no"": 1, ""event"": 1, ""authors"": 1, ""holders"": 1, ""be"": 1, ""liable"": 1, ""any+claim,"": 1, ""damages"": 1, ""other"": 2, ""liability,"": 1, ""whether"": 1, ""an"": 1, ""action"": 1, ""contract,+tort"": 1, ""otherwise,"": 1, ""arising"": 1, ""from,"": 1, ""out"": 1, ""connection"": 1, ""with"": 1, ""the+software"": 1, ""use"": 1, ""dealings"": 1, ""software.+"": 1}"
